A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,price,proGoals,consGoals,advPG,advCG,teamPos,advPos,home,realScore
0.00,0.03,0.00,0.00,0.00,0.22,0.01,0.02,0.07,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.14,0.09,0.54,2.38,7.06,7.87,9.84,7.43,16,4,1,0.6
0.00,0.82,0.00,0.00,0.00,0.94,0.01,0.01,0.05,0.00,0.00,0.00,0.00,0.00,0.92,0.00,1.69,0.06,0.82,2.2,7.92,6.84,7.02,4.31,16,10,0,-0.3
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.81,0.00,3.60,4.80,6.36,14,15,1,5.0
0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00,1.00,5.00,6.33,1.00,2.88,2.75,3.39,17,15,0,1.6
0.00,0.80,0.00,0.00,0.00,2.60,0.00,0.00,2.80,0.00,0.00,0.00,0.00,0.00,4.40,0.00,2.60,0.80,5.60,6.13,0.80,3.30,2.59,3.05,17,15,1,0.9
0.00,0.64,0.00,0.00,0.00,3.08,0.00,1.00,4.24,0.00,0.00,0.00,0.00,0.00,4.52,0.00,2.08,0.64,5.38,5.99,1.64,3.64,2.73,6.97,19,16,0,0.8
0.00,0.97,0.00,0.00,0.00,2.86,1.00,0.51,4.45,0.00,0.00,0.00,0.00,0.00,6.59,0.00,2.34,0.33,3.87,6.69,1.48,7.59,7.59,4.05,19,7,0,5.0
0.00,0.77,0.00,0.00,0.00,2.29,0.80,0.41,3.56,0.00,0.00,0.00,0.00,0.00,5.28,0.00,1.88,1.26,8.09,6.53,3.18,6.07,4.25,5.58,19,11,1,3.1
0.00,0.62,0.00,0.00,0.00,1.83,0.64,0.33,3.85,0.00,0.00,0.00,0.00,0.00,12.22,0.00,1.50,2.01,9.57,8.12,2.55,4.85,6.94,4.79,18,3,0,10.1
0.00,0.50,0.00,0.00,0.00,2.46,0.51,0.26,4.08,0.00,0.00,0.00,0.00,0.00,9.78,0.00,4.20,2.61,17.76,7.0,4.04,3.88,2.98,7.62,19,10,1,2.2
0.00,0.40,0.00,0.00,0.00,1.97,0.41,0.21,4.26,0.00,0.00,0.00,0.00,0.00,7.82,0.00,4.36,2.09,16.41,6.44,4.23,7.11,5.52,4.48,17,14,0,-0.8
0.00,1.25,0.00,0.00,0.00,3.06,0.26,0.13,2.73,0.00,0.00,0.00,0.00,0.00,9.81,0.00,2.79,2.34,11.16,7.3,3.51,5.35,6.75,4.93,17,9,1,4.5
0.00,1.00,0.00,0.00,0.00,4.45,0.21,0.11,3.18,0.00,0.00,0.00,0.00,0.00,7.84,0.00,2.23,2.87,13.43,6.63,3.81,4.28,8.77,6.21,18,4,0,0.9
0.00,0.80,0.00,0.00,0.00,4.56,0.17,0.09,2.55,0.00,0.00,0.00,0.00,0.00,7.28,0.00,2.79,2.29,11.64,5.89,3.04,5.42,3.77,4.82,18,10,0,-3.4
0.00,1.64,0.00,0.00,0.00,4.65,0.13,0.07,2.04,0.00,0.00,0.00,0.00,0.00,8.82,0.00,2.23,1.84,5.91,7.62,2.44,9.34,8.18,3.89,19,3,1,7.2
0.00,1.31,0.00,0.00,0.00,3.72,0.11,0.05,2.63,0.00,0.00,0.00,0.00,0.00,7.06,0.00,2.78,2.47,11.93,7.28,1.95,7.47,7.33,6.81,18,19,0,4.1
0.00,1.64,0.00,0.00,0.00,2.38,0.07,0.04,1.68,0.00,0.00,0.00,0.00,0.00,6.12,0.00,2.58,2.38,10.92,7.32,3.05,5.78,4.87,5.83,18,17,1,4.1
0.00,1.31,0.00,0.00,0.00,3.90,0.05,0.03,3.35,0.00,0.00,0.00,0.00,0.00,7.89,0.00,2.06,2.90,12.83,8.03,3.44,4.63,4.50,10.55,14,12,0,7.4
0.00,1.05,0.00,0.00,0.00,3.12,0.04,0.02,4.68,0.00,0.00,0.00,0.00,0.00,7.31,0.00,2.65,3.32,17.67,6.78,3.75,3.70,5.83,5.95,13,10,1,-0.3
0.00,0.54,0.00,0.00,0.00,3.20,0.02,0.01,2.39,0.00,0.00,0.00,0.00,0.00,7.58,0.00,1.36,1.70,7.09,7.95,3.36,5.33,3.64,4.89,18,9,1,7.0
0.00,1.14,0.00,0.00,0.00,4.85,0.01,0.81,2.53,0.00,0.80,0.00,0.00,0.00,9.25,0.00,1.67,1.09,9.04,7.2,2.95,6.01,7.49,6.24,19,7,1,3.1
0.00,0.73,0.00,0.00,0.00,3.10,0.01,0.52,1.62,0.00,0.51,0.00,0.00,0.00,8.72,0.00,3.67,0.70,9.37,7.54,4.69,5.65,3.54,4.69,18,4,1,5.2
0.80,0.47,0.00,0.00,0.00,1.99,0.01,0.33,2.84,0.00,0.33,0.00,0.00,0.00,6.38,0.00,2.35,0.45,10.65,7.19,4.60,9.22,7.44,5.57,19,9,1,2.6
0.64,0.37,0.00,0.00,0.00,2.59,0.00,0.26,2.27,0.00,0.26,0.00,0.00,0.00,6.11,0.00,3.88,0.36,11.12,6.91,4.68,9.37,5.64,5.04,19,1,0,1.2
0.51,0.30,0.00,0.00,0.00,3.07,0.00,0.21,2.82,0.00,0.21,0.00,0.00,1.00,4.88,0.00,4.10,0.29,10.10,7.16,3.74,8.50,6.97,6.12,19,5,0,2.5
0.26,1.15,0.00,0.00,0.00,1.57,0.00,0.11,4.04,0.00,0.11,0.00,0.00,0.51,7.02,0.00,5.98,1.15,14.71,7.32,5.80,6.43,6.24,6.36,18,3,0,2.9
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.07,5.89,7.23,3.11,4.92,16,13,1,8.6
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,8.60,3.39,4.71,5.78,3.61,5.11,19,17,0,-1.2
0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.80,0.00,0.00,0.00,0.00,0.00,4.80,0.00,1.60,0.80,5.68,3.55,3.77,6.63,5.76,5.40,20,13,1,-0.2
0.00,1.00,0.00,0.00,0.00,2.80,0.00,0.00,1.44,0.00,0.00,0.00,0.00,0.00,5.84,0.00,3.28,0.64,4.34,3.89,3.02,6.30,5.69,3.81,20,9,1,1.8
0.00,0.33,0.00,0.00,0.00,1.33,0.00,0.41,0.88,0.00,0.00,0.00,0.00,0.00,2.73,0.00,1.48,0.21,2.16,3.94,6.19,7.02,6.79,4.68,15,18,1,2.5
0.00,0.26,0.00,0.00,0.00,4.06,0.00,0.33,1.71,1.00,0.00,0.00,0.00,0.00,2.19,0.00,1.19,0.17,4.23,3.53,6.95,6.62,3.58,12.00,18,17,0,-0.1
0.00,0.21,0.00,0.00,0.00,3.25,0.00,0.26,2.36,0.80,0.00,0.00,0.00,0.00,3.75,0.00,0.95,0.13,3.28,3.96,5.56,7.29,9.14,6.48,18,4,0,2.4
0.00,0.09,0.00,0.00,0.00,6.21,0.00,0.11,4.43,0.33,0.00,0.00,0.00,0.00,6.73,0.00,2.54,0.05,2.74,3.52,7.16,7.25,5.17,7.17,16,1,1,0.1
0.00,0.07,0.00,0.00,0.00,5.97,0.00,0.09,6.55,0.26,0.00,0.00,0.00,0.00,8.38,0.00,2.03,0.04,2.29,3.35,5.73,6.80,6.75,3.86,17,3,0,-0.6
0.00,0.05,0.00,0.00,0.00,5.77,0.00,0.07,7.24,0.21,0.00,0.00,0.00,1.00,8.71,0.00,1.63,0.04,1.23,4.3,5.58,7.44,5.68,7.21,16,20,1,5.0
0.00,0.04,0.00,0.00,0.00,5.62,0.00,1.05,5.79,0.17,0.00,0.00,0.00,0.80,7.96,0.00,4.30,0.03,5.99,3.5,7.46,6.95,4.25,2.57,16,6,0,-0.1
0.00,0.04,0.00,0.00,0.00,6.50,0.00,0.84,7.63,0.13,0.00,0.00,0.00,0.64,8.37,0.00,3.44,0.02,4.69,3.24,5.97,6.56,7.82,3.95,17,2,1,-1.1
0.00,1.03,0.00,0.00,0.00,7.20,0.00,0.68,6.11,0.11,0.00,0.00,0.00,0.51,11.70,0.00,4.75,0.02,2.65,4.56,5.78,7.25,3.70,6.12,15,17,0,6.1
0.00,0.82,0.00,0.00,0.00,6.76,0.00,0.54,5.88,0.09,0.00,0.00,0.00,0.41,11.36,0.00,4.80,1.01,8.22,3.73,5.62,5.80,6.65,8.00,16,17,1,0.9
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.48,0.64,5.96,4.64,3.88,20,9,0,4.8
0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,4.80,7.84,0.51,7.77,4.65,2.88,18,8,1,4.6
0.00,0.00,0.00,0.00,0.00,7.32,0.00,1.00,1.92,0.00,0.00,0.00,0.00,0.00,6.24,0.00,3.72,0.80,6.45,6.81,2.73,6.97,1.64,3.64,16,19,1,0.3
0.00,0.00,0.00,0.00,0.00,5.86,0.00,0.80,4.54,0.00,0.00,0.00,0.00,0.00,8.99,0.00,2.98,0.64,5.46,7.99,5.18,6.58,2.57,5.39,19,18,1,6.0
0.00,0.00,0.00,0.00,0.00,4.68,0.00,1.64,4.63,0.00,0.00,0.00,0.00,0.00,8.19,0.00,5.38,0.51,10.37,7.33,4.15,6.26,6.76,4.87,19,9,0,1.4
0.00,0.00,0.00,0.00,0.00,3.75,0.00,2.31,5.70,0.00,0.00,0.00,0.00,0.00,7.55,0.00,4.30,0.41,9.70,6.84,3.32,6.01,5.49,8.90,20,6,0,-0.9
0.00,0.00,0.00,0.00,0.00,6.00,0.00,1.85,7.56,0.00,0.00,0.00,0.00,0.00,9.04,0.00,3.44,0.33,6.86,7.25,2.65,5.81,3.70,2.14,20,5,1,1.9
0.80,0.00,0.00,0.00,0.00,5.87,0.00,2.75,6.11,0.80,0.00,0.00,0.00,0.00,12.67,0.00,4.20,0.17,13.03,7.71,4.80,7.21,5.24,4.72,20,11,1,1.7
0.64,0.00,0.00,0.00,0.00,4.70,0.00,3.20,6.89,0.64,0.00,0.00,0.00,0.00,10.14,0.00,3.36,0.13,12.12,8.37,4.84,7.77,8.01,4.43,20,5,0,5.8
0.51,0.00,0.00,0.00,0.00,5.76,0.00,3.56,10.51,0.51,0.00,0.00,0.00,0.00,13.11,0.00,5.69,0.11,15.50,7.72,3.87,10.22,4.74,3.44,20,7,1,1.1
0.33,0.00,0.00,0.00,0.00,6.28,0.00,4.08,7.73,0.33,0.00,0.00,0.00,0.00,10.19,0.00,5.44,0.07,12.90,7.54,5.28,8.34,7.49,4.86,20,2,1,0.1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.79,3.07,3.44,5.97,6.24,11,9,1,7.1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.64,0.64,4.54,7.78,9.45,4.36,4.21,7.73,3,17,0,5.3
0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00,2.81,0.00,1.21,1.21,7.15,7.9,8.85,2.79,6.31,7.70,2,10,0,4.9
0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,8.25,0.00,1.97,1.97,10.62,7.72,8.08,2.23,5.55,5.83,4,2,1,3.1
0.00,0.00,0.00,0.00,0.00,0.51,1.00,0.26,2.00,0.00,0.00,0.00,0.00,0.00,8.60,0.00,2.57,1.57,11.59,6.99,6.46,2.79,7.73,4.90,4,7,0,-0.9
0.00,0.00,0.00,0.00,0.00,0.41,0.80,0.21,1.60,0.00,0.00,0.00,0.00,0.00,9.88,0.00,2.06,1.26,8.38,7.64,6.17,3.23,8.07,7.21,4,6,1,3.7
0.00,0.00,0.00,0.00,0.00,0.28,1.62,0.45,0.53,0.00,0.00,0.00,0.00,0.00,3.34,0.00,2.94,1.01,11.12,7.52,6.73,5.08,6.09,5.71,5,7,0,0.9
0.00,0.00,0.00,0.00,0.00,0.98,1.03,0.29,0.34,0.00,0.00,0.00,0.00,0.00,2.93,0.00,2.68,0.65,7.83,7.33,6.30,4.85,4.00,3.96,7,15,1,0.4
0.00,0.00,0.00,0.00,0.00,1.78,0.53,0.15,0.17,0.00,0.00,0.00,0.00,0.00,2.14,0.00,2.01,0.33,4.27,8.72,4.87,4.93,4.64,5.48,7,16,0,8.7
0.00,0.00,0.00,0.00,0.00,1.24,0.73,0.06,1.10,0.00,0.00,0.00,0.00,0.00,2.93,0.00,1.85,0.65,6.20,7.27,5.07,4.26,4.83,5.75,7,3,0,0.1
0.00,0.00,0.00,0.00,0.00,0.51,1.74,1.82,0.45,0.00,0.00,0.00,0.00,0.00,9.10,0.00,2.20,0.91,8.51,7.54,3.87,5.88,7.41,4.22,6,1,1,1.5
0.00,1.00,0.00,0.00,0.00,2.41,1.39,2.45,0.36,0.00,0.00,0.00,0.00,0.00,11.28,0.00,1.76,1.72,8.31,8.04,6.09,4.70,5.30,6.70,6,4,1,4.3
0.00,0.80,0.00,0.00,0.00,1.93,1.11,2.96,1.29,0.00,0.00,0.00,0.00,0.00,10.03,0.00,3.41,1.38,10.95,8.61,5.87,5.76,8.49,7.58,6,16,0,7.5
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8,4.31,2.46,3.28,5.08,5,18,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,6.95,8.64,7.16,5.90,5,11,0,0.6
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.60,0.99,5.56,8.91,4.48,5.69,4,19,1,1.7
0.00,0.80,0.00,0.00,0.00,1.60,0.00,0.64,0.64,0.00,0.00,0.00,0.00,0.00,5.08,0.00,2.00,0.80,4.24,1.27,7.16,6.70,4.40,2.06,6,3,0,2.8
0.00,0.64,0.00,0.00,0.00,3.28,0.00,1.51,0.51,0.00,0.00,0.00,0.00,0.00,5.06,0.00,3.60,0.64,6.20,2.19,6.73,9.36,6.28,5.10,5,11,1,7.4
0.00,0.41,0.00,0.00,0.00,3.70,0.00,0.97,0.33,0.00,0.00,0.00,0.00,0.00,3.24,0.00,3.90,1.21,9.88,0.81,6.10,6.99,9.24,3.42,4,5,1,-1.4
0.00,1.33,0.00,0.00,0.00,4.96,0.00,2.77,1.26,0.00,0.00,0.00,0.00,0.00,3.59,0.00,3.12,0.97,6.51,1.16,6.88,6.59,2.53,8.42,3,16,1,0.9
0.00,1.06,0.00,0.00,0.00,3.97,0.00,3.22,2.01,0.00,0.00,0.00,0.00,0.00,3.87,0.00,2.50,0.77,6.11,0.95,8.51,6.27,5.70,3.46,3,13,0,-0.3
0.00,0.38,0.00,0.00,0.00,1.43,0.00,0.09,0.72,0.00,0.00,0.00,0.00,0.00,2.18,0.00,2.21,0.00,2.05,1.62,4.80,8.97,7.95,4.58,14,8,1,-3.6
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.14,0.00,1.80,5.52,5.08,18,5,0,0.6
0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.13,0.00,0.15,7.18,5.17,9.32,5.09,6.51,19,5,0,2.0
0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,3.35,0.00,2.11,0.00,2.12,8.16,6.14,11.45,7.35,4.73,19,2,1,7.6
0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.05,0.00,0.13,7.02,7.92,6.84,7.02,4.31,16,10,0,1.7
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.73,1.80,2.92,4.28,1.44,14,6,1,8.8
0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,1.00,1.00,7.50,1.46,5.82,2.59,3.98,2.28,9,3,0,-4.6
0.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.20,0.00,1.80,0.80,1.40,5.64,6.66,7.07,4.90,2.38,7,4,1,14.4
0.00,0.00,0.00,0.00,0.00,0.00,1.28,0.00,0.00,0.00,1.00,0.80,0.00,0.00,4.36,0.00,2.44,1.64,15.52,3.5,6.33,5.66,5.69,4.35,8,13,0,0.2
0.00,0.00,0.00,0.00,0.00,0.00,1.02,0.00,0.00,0.00,0.80,0.64,0.00,0.00,8.49,0.00,2.95,1.31,12.62,2.65,7.06,6.53,6.03,3.05,3,8,1,-3.5
0.00,0.64,0.00,0.00,0.00,0.64,0.52,0.00,0.64,0.00,0.41,0.33,0.00,0.00,7.55,0.00,1.51,0.67,4.22,3.24,6.49,4.98,1.89,2.99,8,7,0,1.2
0.00,0.01,0.00,0.00,0.00,0.02,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.03,0.01,0.07,2.99,7.27,3.69,5.54,8.77,2,20,0,1.1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.43,0.00,0.00,0.00,0.00,6,17,0,12.9
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,4.00,0.80,10.32,12.03,1.80,2.00,1.80,2.00,11,10,0,-0.4
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,3.42,0.00,2.56,0.51,6.28,11.04,2.95,2.08,3.88,4.88,9,11,0,0.2
0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00,1.00,8.00,4.51,3.60,0.64,4.56,3.60,10,6,0,1.6
0.00,0.00,0.00,0.00,0.00,0.80,0.80,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.40,0.00,2.60,0.80,8.00,5.68,2.88,1.51,1.00,3.44,7,20,1,5.7
0.00,0.00,0.00,0.00,0.00,3.91,0.51,1.60,0.64,0.00,0.00,0.00,0.00,0.00,7.22,0.00,2.46,1.31,8.58,5.57,5.44,3.97,5.06,5.90,7,14,0,4.4
0.00,0.00,0.00,0.00,0.00,4.13,0.41,1.28,1.51,0.00,0.00,0.00,0.00,0.00,7.77,0.00,1.97,2.05,11.26,5.25,4.35,3.17,2.05,4.34,14,15,1,1.7
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.74,0.00,0.00,0.00,0.00,4,16,1,0.2
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.12,0.00,4.00,6.00,2.00,14,7,1,-1.2
0.00,0.00,0.00,0.00,0.00,2.43,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.32,0.00,1.11,0.00,-0.43,2.47,5.05,7.16,5.22,6.65,8,18,0,4.2
0.00,1.00,0.00,0.00,0.00,3.35,0.00,1.00,2.64,0.80,0.00,0.00,0.00,1.80,7.41,0.00,1.51,1.00,5.59,1.19,6.43,5.38,4.46,8.47,10,17,0,-3.6
0.00,1.44,0.00,0.00,0.00,3.75,0.00,0.64,1.69,0.51,0.00,0.00,0.00,1.15,7.34,0.00,2.97,0.64,3.79,2.32,6.12,5.24,3.46,6.03,8,14,1,2.6
0.00,1.15,0.00,0.00,0.00,3.00,1.00,0.51,1.35,0.41,0.00,0.00,0.00,0.92,11.87,0.00,4.37,0.51,5.64,1.87,4.89,5.19,4.32,3.96,9,7,1,-0.4
0.00,1.54,0.00,0.00,0.00,2.72,0.64,0.33,2.47,0.26,0.00,0.00,0.00,0.59,9.20,0.00,3.60,0.33,3.29,2.98,3.13,5.72,7.37,4.98,13,4,1,5.9
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.08,4.56,3.60,3.60,0.64,6,10,1,10.1
0.00,0.00,0.00,0.00,0.00,0.00,0.80,1.00,3.60,0.00,0.00,0.00,0.00,0.00,2.80,0.00,1.60,0.80,9.18,8.12,3.72,5.30,6.80,6.41,5,4,1,-0.3
0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.64,2.30,0.00,0.00,0.00,0.00,0.00,2.59,0.00,1.02,0.51,5.64,8.77,4.78,6.99,4.09,2.22,9,4,0,4.7
0.00,1.00,0.00,0.00,0.00,0.00,0.41,0.51,2.84,0.00,0.00,0.00,0.00,1.00,2.07,0.00,1.82,1.41,9.21,9.73,3.82,5.60,5.08,5.39,7,12,1,8.0
0.00,0.80,0.00,0.00,0.00,3.00,0.33,1.41,4.27,0.00,0.00,0.00,0.00,0.80,3.66,0.00,3.46,2.13,15.37,7.73,4.06,4.48,6.41,3.90,11,4,1,-3.4
0.00,1.31,0.80,0.00,0.00,3.52,0.21,1.70,5.94,0.00,0.00,0.00,0.00,0.51,6.34,0.00,3.81,1.36,7.11,9.04,3.40,4.46,7.25,1.29,13,1,0,5.2
0.00,0.67,0.41,0.00,0.00,1.80,0.75,2.15,7.60,0.00,0.00,0.00,0.00,0.26,9.17,0.00,2.59,0.70,6.77,9.31,2.74,8.97,6.11,7.68,14,13,1,7.4
0.00,0.54,0.33,0.00,0.00,1.44,1.60,1.72,6.08,0.00,0.00,0.00,0.00,0.21,8.33,0.00,3.07,1.56,12.82,8.97,6.19,7.17,4.33,5.03,10,16,0,3.9
0.00,0.34,0.21,0.00,0.00,1.72,1.02,1.10,3.89,0.00,0.00,0.00,0.00,0.13,6.93,0.00,1.97,1.80,11.32,9.61,5.56,4.59,4.58,9.38,13,19,0,6.9
0.00,0.28,0.17,0.00,0.00,1.38,1.82,1.88,5.11,0.00,0.00,0.00,0.00,0.11,8.55,0.00,4.57,1.44,15.96,9.65,5.45,6.67,3.91,7.16,14,12,1,6.8
0.00,1.22,0.13,0.00,0.00,2.10,3.45,2.51,6.09,0.00,0.00,0.00,0.00,1.09,8.84,0.00,4.66,2.15,19.57,9.94,4.36,5.34,8.78,7.72,14,5,0,7.2
0.00,0.16,0.02,0.00,0.00,0.28,0.46,0.34,0.99,0.00,0.00,0.00,0.00,0.15,1.19,0.00,0.79,0.46,3.83,9.46,4.77,6.65,8.05,5.35,17,3,0,5.1
0.00,0.71,0.01,0.00,0.00,3.07,0.99,1.29,7.44,0.00,0.00,0.00,0.00,0.06,8.26,0.00,4.81,0.99,13.23,9.22,3.39,7.03,6.87,5.60,18,2,1,2.8
0.00,1.57,0.01,0.00,0.00,2.45,2.79,2.03,7.95,0.00,0.00,0.00,0.00,0.05,8.61,0.00,4.85,0.79,13.39,8.91,2.72,6.62,9.87,6.96,18,15,0,1.4
0.00,0.80,0.00,0.00,0.00,2.54,1.43,2.32,4.71,0.00,0.00,0.00,0.00,0.02,6.97,0.00,3.12,0.40,7.75,7.71,3.63,6.83,6.87,6.98,19,15,1,-5.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.68,3.69,6.57,4.98,6.91,11,20,1,5.0
0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.00,4.22,4.95,5.26,9.01,6.37,11,1,0,-2.1
0.00,1.00,0.00,0.00,0.00,5.58,0.51,0.00,4.84,0.00,0.00,0.00,0.00,0.00,3.08,0.00,0.00,0.51,-0.22,5.68,2.54,7.77,5.40,5.05,11,7,1,6.9
0.00,0.80,0.00,0.00,0.00,5.47,0.41,1.00,3.87,0.00,0.00,0.00,0.00,0.00,2.46,0.00,1.00,1.41,6.72,4.56,3.03,6.22,6.38,8.29,12,20,0,-0.1
0.00,0.97,0.00,0.00,0.00,7.30,0.17,0.41,3.87,0.00,0.00,0.00,0.00,0.00,3.16,0.00,0.92,1.38,4.31,5.11,5.64,4.70,7.10,7.76,10,20,0,3.7
0.00,1.42,0.00,0.00,0.00,5.47,0.11,0.26,2.47,0.00,0.00,0.00,0.00,0.80,2.02,0.00,1.39,1.68,5.72,6.37,5.41,5.01,7.72,5.14,9,5,1,9.1
0.00,1.14,0.00,0.00,0.00,4.38,0.09,0.21,3.98,0.00,0.00,0.00,0.00,0.64,2.62,0.00,3.11,2.35,13.67,5.81,5.33,4.01,4.62,7.35,9,18,0,4.7
0.00,0.73,0.00,0.00,0.00,2.80,0.05,0.13,2.55,0.00,0.00,0.00,0.00,0.41,2.48,0.00,1.99,2.30,12.51,5.19,5.01,3.56,3.63,5.90,9,8,1,1.4
0.00,0.58,0.00,0.00,0.00,2.24,0.04,0.11,2.04,0.00,0.00,0.00,0.00,0.33,2.98,0.00,2.59,1.84,11.41,4.93,5.01,3.85,3.27,6.72,8,18,0,0.0
0.00,0.47,0.00,0.00,0.00,1.79,0.04,0.09,1.63,0.00,0.00,0.00,0.00,0.26,2.38,0.00,2.07,1.47,9.13,5.29,6.01,4.08,4.22,6.05,8,13,1,2.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.64,1.64,3.64,2.73,6.97,19,16,0,-3.9
0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,-3.90,4.53,2.31,5.91,5.76,9.22,20,6,0,2.1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.07,0.00,0.00,0.00,0.00,2,20,1,4.2
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.27,4.48,4.54,3.06,4.31,14,13,0,2.3
0.00,1.80,0.00,0.00,0.00,4.80,0.80,1.60,1.60,0.00,0.00,0.00,0.00,0.00,4.80,0.00,0.80,0.00,-3.36,4.17,3.87,4.71,8.56,3.49,17,3,0,3.5
0.00,0.74,0.00,0.00,0.00,2.99,0.33,0.66,0.66,0.00,0.00,0.00,0.00,0.00,2.99,0.00,1.86,0.00,0.42,4.1,4.46,8.47,6.43,5.38,17,10,1,3.0
0.00,0.03,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.01,0.01,-0.00,2.29,5.68,4.56,6.20,5.70,13,12,1,-3.5
