A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,price,proGoals,consGoals,advPG,advCG,teamPos,advPos,home,realScore
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,0.00,0.00,0.00,5,9,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,0.00,0.00,10.00,4,16,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,5.00,5.00,0.00,4,8,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,5.00,5.00,0.00,7,4,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,5.00,15.00,15.00,5.00,9,4,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,5.00,10.00,10.00,5.00,10,13,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,5.00,5.00,10.00,10,15,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,5.00,15.00,15.00,5.00,11,1,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,5.00,20.00,20.00,5.00,11,5,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,10.00,10.00,10.00,12,17,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,0.00,0.00,10.00,12,3,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,10.00,10.00,0.00,12,4,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,10.00,10.00,10.00,13,12,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,0.00,0.00,10.00,11,10,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,0.00,0.00,0.00,12,16,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,5.00,5.00,5.00,5.00,13,17,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,5.00,5.00,0.00,13,5,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,5.00,5.00,5.00,5.00,14,11,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,10.00,5.00,5.00,10.00,13,8,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,10.00,0.00,0.00,10.00,12,15,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.0,0.00,1.00,1.00,0.00,14,10,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.0,5.00,10.00,10.00,5.00,19,2,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.0,25.00,20.00,20.00,25.00,13,18,0,0.0
0.00,0.00,0.00,0.00,0.00,1.42,0.00,1.42,1.42,0.00,0.00,0.00,0.00,0.00,2.84,0.00,1.42,0.00,2.41,8.55,0.00,5.00,5.00,0.00,15,5,1,1.7
0.00,0.00,0.00,0.00,0.00,5.43,2.84,1.17,2.59,0.00,0.00,0.00,0.00,0.00,6.60,0.00,2.59,0.00,4.83,8.37,20.00,5.00,5.00,20.00,13,15,1,2.0
0.00,1.42,0.00,0.00,0.00,4.47,3.76,0.96,3.55,0.00,0.00,0.00,0.00,0.00,6.85,0.00,2.13,0.00,3.12,7.76,10.00,15.00,15.00,10.00,15,8,0,-0.6
0.00,2.21,0.00,0.00,0.00,4.57,2.11,4.68,6.63,0.00,1.42,0.00,0.00,0.00,13.63,0.00,3.25,0.00,15.03,8.78,5.00,5.00,5.00,5.00,16,17,0,6.2
0.00,3.25,0.00,0.00,0.00,2.13,2.08,5.26,4.92,0.00,1.17,0.00,0.00,0.00,13.86,0.00,3.55,0.00,12.13,7.94,5.00,5.00,5.00,5.00,15,14,1,0.6
0.00,2.13,0.00,0.00,0.00,1.75,1.17,4.33,3.50,0.00,0.96,0.00,0.00,0.00,10.85,0.00,2.92,0.00,10.29,7.94,5.00,10.00,10.00,5.00,17,15,0,0.0
0.00,1.75,0.00,0.00,0.00,1.45,0.96,3.60,8.58,0.00,0.79,0.00,0.00,0.00,14.62,0.00,5.25,0.00,13.91,8.3,5.00,10.00,10.00,5.00,17,6,1,3.8
0.00,2.87,0.00,0.00,0.00,2.08,2.21,3.63,10.26,0.00,0.66,0.00,0.00,0.00,16.69,0.00,6.63,0.00,14.12,8.41,10.00,5.00,5.00,10.00,14,6,1,3.6
0.00,0.96,0.00,0.00,0.00,3.55,2.38,4.76,6.04,0.00,0.00,0.00,0.00,0.00,17.11,0.00,4.92,0.00,8.24,8.2,0.00,5.00,5.00,0.00,17,18,1,2.9
0.00,0.79,0.00,0.00,0.00,2.92,1.96,3.92,5.01,0.00,0.00,0.00,0.00,0.00,14.11,0.00,4.07,0.00,6.82,8.2,0.00,15.00,15.00,0.00,18,3,0,0.0
0.00,0.66,0.00,0.00,0.00,3.83,1.62,3.24,1.98,0.00,0.00,0.00,0.00,0.00,15.15,0.00,5.12,0.00,5.43,7.8,0.00,5.00,5.00,0.00,18,20,1,1.3
0.00,0.00,0.00,0.00,0.00,5.63,0.66,1.32,1.17,0.00,1.42,0.00,0.00,0.00,15.93,0.00,5.42,0.00,14.33,9.04,5.00,0.00,0.00,5.00,16,5,1,9.1
0.00,0.00,0.00,0.00,0.00,4.09,0.00,0.00,3.80,0.00,1.17,0.00,0.00,0.00,14.31,0.00,3.92,0.00,10.80,7.66,0.00,15.00,15.00,0.00,17,12,0,0.4
0.00,1.42,0.00,0.00,0.00,7.67,1.17,2.59,5.17,0.00,0.79,0.00,0.00,0.00,11.35,0.00,6.76,0.00,12.44,7.79,10.00,5.00,5.00,10.00,16,7,1,0.5
0.00,2.38,0.00,0.00,0.00,5.09,0.79,1.75,4.24,0.00,0.00,0.00,0.00,0.00,13.97,0.00,3.50,0.00,-1.78,6.88,0.00,0.00,0.00,0.00,15,18,0,-3.4
0.00,1.96,0.00,0.00,0.00,4.20,0.66,1.45,2.41,0.00,0.00,0.00,0.00,0.00,10.42,0.00,2.90,0.00,-1.64,6.88,10.00,0.00,0.00,10.00,14,8,1,0.0
0.00,2.21,0.00,0.00,0.00,8.31,1.17,0.00,10.10,0.00,0.00,0.00,0.00,0.00,15.53,0.00,4.93,0.00,0.61,7.41,0.00,10.00,10.00,0.00,16,1,0,0.4
0.00,0.79,0.00,0.00,0.00,4.22,3.25,1.17,9.28,0.00,0.00,0.00,0.00,0.00,14.48,0.00,5.11,0.00,9.11,7.43,0.00,0.00,0.00,0.00,17,11,1,1.3
0.00,0.66,0.00,0.00,0.00,2.74,2.13,0.96,8.02,0.00,0.00,0.00,0.00,0.00,11.51,0.00,6.84,0.00,11.45,7.96,10.00,0.00,0.00,10.00,15,5,0,3.9
0.00,1.17,0.00,0.00,0.00,5.22,1.45,0.66,4.62,0.00,0.00,0.00,0.00,0.00,12.61,0.00,7.04,0.00,6.40,7.35,5.00,5.00,5.00,5.00,17,13,1,0.8
1.17,0.00,0.00,0.00,0.00,0.00,1.17,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.39,14.29,10.00,5.00,5.00,10.00,1,11,0,0.8
0.96,0.00,0.00,0.00,0.00,0.00,6.64,2.59,2.84,0.00,0.00,0.00,0.00,0.00,1.42,0.00,0.00,0.00,15.83,14.77,5.00,5.00,5.00,5.00,3,9,1,6.3
0.79,0.00,0.00,0.00,0.00,0.00,6.89,4.97,3.76,0.00,1.42,0.00,0.00,0.00,1.17,0.00,1.42,0.00,31.21,16.89,5.00,0.00,0.00,5.00,3,16,0,12.8
0.66,0.00,0.00,0.00,0.00,2.84,5.67,5.51,4.51,0.00,1.17,0.00,0.00,1.42,3.80,0.00,1.17,0.00,24.61,14.4,0.00,0.00,0.00,0.00,3,11,1,-0.8
0.00,1.42,0.00,0.00,0.00,2.34,4.12,4.54,6.55,0.00,0.96,0.00,0.00,1.17,3.13,0.00,0.96,0.00,15.44,13.94,0.00,5.00,5.00,0.00,4,3,0,-1.0
0.00,0.96,0.00,0.00,0.00,2.75,0.66,2.11,5.71,0.00,0.66,0.00,0.00,0.79,1.58,0.00,1.83,0.00,9.20,13.91,0.00,0.00,0.00,0.00,9,20,0,0.0
1.42,0.66,0.00,0.00,0.00,1.96,0.00,1.17,8.08,0.00,0.00,0.00,0.00,0.00,6.35,0.00,5.97,0.00,16.83,14.79,5.00,5.00,5.00,5.00,9,1,1,8.4
2.38,1.42,0.00,0.00,0.00,5.72,1.17,3.38,4.92,0.00,0.00,0.00,0.00,0.00,6.88,0.00,7.01,0.00,21.22,14.05,10.00,5.00,5.00,10.00,6,17,0,3.5
3.04,0.96,0.00,0.00,0.00,4.75,2.21,1.75,2.28,0.00,0.00,0.00,0.00,0.00,4.49,0.00,3.69,0.00,20.29,14.45,15.00,10.00,10.00,15.00,5,1,1,5.4
1.96,0.79,0.00,0.00,0.00,3.94,1.83,1.45,0.79,0.00,0.00,0.00,0.00,0.00,2.62,0.00,1.98,0.00,12.19,14.45,5.00,0.00,5.00,0.00,5,8,0,0.0
1.62,0.66,0.00,0.00,0.00,1.62,0.96,0.66,0.66,0.00,0.00,0.00,0.00,0.00,1.62,0.00,0.00,0.00,7.49,14.45,0.00,10.00,10.00,0.00,6,14,0,0.0
0.79,0.00,0.00,0.00,0.00,0.79,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.00,0.00,4.27,14.45,0.00,0.00,0.00,0.00,5,11,1,0.0
0.66,0.00,0.00,0.00,0.00,0.66,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,3.56,14.45,0.00,5.00,5.00,0.00,7,5,0,0.0
0.00,0.00,0.00,0.00,0.00,4.26,2.84,5.68,1.42,0.00,0.00,0.00,0.00,0.00,4.26,0.00,0.00,0.00,5.25,13.62,5.00,5.00,5.00,5.00,7,18,1,3.7
0.00,1.42,0.00,0.00,0.00,7.77,2.34,4.68,1.17,0.00,1.42,0.00,0.00,0.00,7.77,0.00,4.26,0.00,15.83,14.38,10.00,5.00,5.00,10.00,6,11,0,8.1
0.00,1.17,0.00,0.00,0.00,6.39,1.92,3.84,0.96,0.00,1.17,0.00,0.00,0.00,6.39,0.00,3.51,0.00,13.03,14.38,0.00,5.00,5.00,0.00,8,12,1,0.0
0.00,1.96,0.00,0.00,0.00,12.12,2.74,2.64,7.93,0.00,0.79,0.00,0.00,0.00,8.36,0.00,7.30,0.00,14.15,13.31,10.00,5.00,5.00,10.00,7,14,1,1.1
0.00,1.62,0.00,0.00,0.00,8.37,1.17,0.00,5.97,0.00,0.66,0.00,0.00,0.00,6.70,0.00,10.29,0.00,15.67,13.71,0.00,0.00,0.00,0.00,8,7,0,4.2
0.00,0.79,0.00,0.00,0.00,5.25,2.38,1.42,6.33,0.00,0.00,0.00,0.00,0.00,5.30,0.00,9.68,0.00,15.88,13.76,5.00,0.00,0.00,5.00,6,4,1,5.2
0.00,0.66,0.00,0.00,0.00,5.77,1.96,1.17,6.68,0.00,0.00,0.00,0.00,0.00,5.79,0.00,9.41,0.00,14.80,13.27,0.00,5.00,5.00,0.00,8,18,0,1.2
0.00,0.00,0.00,0.00,0.00,3.15,1.62,2.38,4.21,0.00,0.00,0.00,0.00,0.00,4.24,0.00,7.54,0.00,14.42,13.57,5.00,0.00,0.00,5.00,5,20,1,2.8
0.00,0.00,0.00,0.00,0.00,2.38,0.79,1.96,2.92,0.00,0.00,0.00,0.00,0.00,2.41,0.00,7.11,0.00,12.73,13.04,10.00,0.00,0.00,10.00,4,12,1,1.0
0.00,0.00,0.00,0.00,0.00,1.96,0.66,1.62,2.41,0.00,0.00,0.00,0.00,0.00,4.29,0.00,4.24,0.00,7.39,12.81,0.00,15.00,15.00,0.00,6,2,0,-0.6
0.00,0.00,0.00,0.00,0.00,0.79,1.42,2.08,2.08,0.00,0.00,0.00,0.00,0.00,3.34,0.00,1.45,0.00,5.19,13.14,0.00,10.00,10.00,0.00,5,15,1,2.2
0.00,0.00,0.00,0.00,0.00,0.66,1.17,1.17,1.17,0.00,0.00,0.00,0.00,0.00,2.75,0.00,0.66,0.00,2.76,12.79,0.00,5.00,5.00,0.00,7,5,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.96,0.96,0.00,0.00,0.00,0.00,0.00,2.28,0.00,0.00,0.00,1.72,12.79,5.00,5.00,5.00,5.00,7,3,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.79,0.79,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.00,0.00,1.74,12.79,5.00,5.00,5.00,5.00,7,16,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.66,0.66,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,1.45,0.0,5.00,0.00,0.00,5.00,6,12,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.00,15.00,15.00,0.00,7,4,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,10.00,5.00,5.00,10.00,6,8,1,0.0
0.00,0.00,0.00,0.00,0.00,1.42,1.42,2.84,2.84,0.00,1.42,0.00,0.00,0.00,1.42,0.00,0.00,0.00,15.05,13.95,20.00,15.00,15.00,20.00,16,7,0,10.6
0.00,0.00,0.00,0.00,0.00,4.01,1.17,2.34,6.60,0.00,1.17,0.00,0.00,0.00,9.69,0.00,5.68,0.00,20.21,13.99,5.00,10.00,10.00,5.00,17,14,1,5.5
0.00,0.00,0.00,0.00,0.00,3.30,2.38,1.92,6.85,0.00,2.38,0.00,0.00,0.00,10.82,0.00,4.68,0.00,29.25,15.08,5.00,10.00,10.00,5.00,17,13,0,8.9
1.17,2.59,0.00,0.00,0.00,6.00,4.46,2.74,10.50,0.00,5.38,0.00,0.00,0.00,17.01,0.00,3.16,0.00,52.61,16.93,5.00,5.00,5.00,5.00,17,19,0,6.4
0.79,1.75,0.00,0.00,0.00,3.96,3.75,3.55,15.89,0.00,5.79,0.00,0.00,0.00,28.17,0.00,2.84,0.00,55.35,18.85,10.00,10.00,10.00,10.00,19,13,1,9.8
0.66,1.45,0.00,0.00,0.00,6.12,5.38,5.76,13.99,0.00,4.24,0.00,0.00,0.00,30.63,0.00,2.34,0.00,42.46,17.33,10.00,5.00,5.00,10.00,17,19,0,1.1
0.00,0.66,0.00,0.00,0.00,5.38,7.29,7.59,14.47,0.00,2.41,0.00,0.00,1.42,27.54,0.00,7.60,0.00,39.06,19.1,5.00,5.00,5.00,5.00,17,1,1,10.6
0.00,0.00,0.00,0.00,0.00,3.88,4.92,5.71,16.23,0.00,1.45,0.00,0.00,1.17,27.95,0.00,11.94,0.00,38.02,18.87,5.00,0.00,0.00,5.00,14,17,1,6.5
0.00,0.00,0.00,0.00,0.00,2.11,5.74,2.90,10.71,0.00,0.00,0.00,0.00,0.79,19.32,0.00,9.84,0.00,22.61,18.31,10.00,5.00,5.00,10.00,13,11,1,5.2
0.00,0.00,0.00,0.00,0.00,2.08,3.66,2.74,16.83,0.00,0.00,0.00,0.00,0.66,22.60,0.00,12.40,0.00,26.92,18.45,5.00,15.00,15.00,5.00,15,11,0,6.2
0.00,0.00,0.00,0.00,0.00,2.59,1.92,1.17,11.71,0.00,1.42,0.00,0.00,0.00,18.99,0.00,12.33,0.00,33.92,19.76,10.00,0.00,0.00,10.00,14,7,1,12.3
2.84,0.00,0.00,0.00,0.00,3.55,3.00,3.80,12.26,0.00,1.17,0.00,0.00,0.00,16.63,0.00,10.81,0.00,46.96,20.62,10.00,5.00,5.00,10.00,11,3,1,15.9
2.34,0.00,0.00,0.00,0.00,4.34,2.49,4.55,13.83,0.00,2.38,0.00,0.00,0.00,18.32,0.00,13.17,0.00,58.05,20.76,5.00,0.00,0.00,5.00,9,20,0,13.6
1.92,0.00,0.00,0.00,0.00,5.00,2.38,6.59,14.61,0.00,1.96,0.00,0.00,0.00,22.91,0.00,12.62,0.00,51.66,19.47,10.00,10.00,10.00,10.00,11,14,1,4.7
1.58,0.00,0.00,0.00,0.00,3.58,1.96,6.30,14.44,0.00,1.62,0.00,0.00,0.00,22.16,0.00,8.78,0.00,40.94,18.64,5.00,5.00,5.00,5.00,11,8,0,1.2
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,2.00,1.00,1.00,2.00,9,13,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,5.00,5.00,10.00,3,20,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,5.00,5.00,10.00,1,12,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,5.00,5.00,0.00,2,18,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,20.00,0.00,0.00,20.00,2,17,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,5.00,5.00,5.00,5.00,5,10,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,5.00,5.00,10.00,4,18,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,0.00,0.00,0.00,5,9,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,0.00,0.00,10.00,4,16,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,5.00,5.00,10.00,4,16,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,5.00,5.00,0.00,5,8,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,5.00,5.00,0.00,7,4,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,5.00,10.00,10.00,5.00,8,10,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,5.00,15.00,15.00,5.00,9,4,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,5.00,5.00,0.00,10,19,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,5.00,10.00,10.00,5.00,10,13,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,5.00,5.00,10.00,10,15,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,2.00,1.00,1.00,2.00,9,13,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,5.00,5.00,10.00,3,20,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,5.00,5.00,10.00,1,12,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,10.00,10.00,0.00,4,1,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,5.00,5.00,10.00,2,9,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,5.00,5.00,0.00,2,18,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,20.00,0.00,0.00,20.00,2,17,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,5.00,15.00,15.00,5.00,3,2,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,5.00,5.00,10.00,4,18,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,10.00,10.00,10.00,4,14,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,0.00,0.00,0.00,5,9,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,5.00,5.00,0.00,4,8,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,5.00,10.00,10.00,5.00,8,10,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,5.00,15.00,15.00,5.00,9,4,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,5.00,5.00,0.00,10,19,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,5.00,10.00,10.00,5.00,10,13,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,5.00,5.00,5.00,5.00,11,2,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,5.00,15.00,15.00,5.00,11,1,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,5.00,20.00,20.00,5.00,11,5,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,10.00,10.00,10.00,12,17,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,0.00,0.00,10.00,12,3,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,10.00,10.00,0.00,13,19,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,10.00,10.00,10.00,13,12,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,10.00,0.00,0.00,10.00,11,10,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,5.00,5.00,5.00,5.00,13,17,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,5.00,5.00,0.00,13,5,1,0.0
