A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,price,proGoals,consGoals,advPG,advCG,teamPos,advPos,home,realScore
0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.16,0.0,1.84,3.46,2.68,2.46,16,7,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.5,2.52,2.76,1.73,3.28,17,9,1,-0.1
0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,-0.10,1.5,2.26,3.38,3.34,3.24,18,17,0,0.0
0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.50,0.00,-0.05,1.5,2.13,4.69,5.99,3.17,17,6,1,0.0
0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.25,0.00,-0.03,1.5,2.07,2.35,1.34,3.27,18,16,1,0.0
0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.03,0.00,-0.00,1.5,1.26,2.04,2.31,2.34,19,11,0,0.0
0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.01,0.00,-0.00,1.5,1.31,1.01,0.85,2.72,16,12,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,1.5,0.33,2.75,0.46,1.31,15,17,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.79,0.42,0.69,1.51,1,13,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.39,1.21,4.69,3.69,3,12,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,2.70,2.61,4.09,1.28,4,1,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.35,3.30,2.51,3.03,4,3,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.42,1.16,4.23,1.06,4,2,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,2.71,2.58,1.53,2.35,5,12,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.38,2.35,2.29,3.49,2.33,5,4,1,2.7
0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.70,1.38,2.18,2.15,2.08,1.50,5,8,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.35,0.78,2.09,1.07,1.02,2.14,5,14,0,-2.3
0.00,1.00,0.00,0.00,0.00,1.00,0.25,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.25,0.00,-1.62,0.87,1.04,2.54,1.23,2.66,5,18,1,0.2
0.00,0.50,0.00,0.00,0.00,0.50,0.12,1.00,0.50,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.12,0.00,-0.61,0.87,0.52,1.27,1.08,1.19,5,14,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.95,0.00,0.00,0.00,0.00,5,16,1,6.9
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,6.90,13.12,2.00,0.00,1.00,0.00,1,11,0,10.7
0.75,0.00,0.00,0.00,0.00,0.00,0.50,1.00,5.50,1.00,0.00,0.00,0.00,0.00,5.50,0.00,0.75,0.00,10.38,11.95,2.50,1.50,1.00,2.50,3,16,0,1.5
0.19,0.00,0.00,0.00,0.00,0.00,0.12,0.75,7.38,1.25,0.00,0.00,0.00,0.00,11.38,0.00,1.69,0.00,8.24,11.31,1.12,0.38,2.50,0.44,4,3,0,-1.4
0.09,1.00,0.00,0.00,0.00,0.00,0.06,0.38,6.69,0.62,0.00,0.00,0.00,0.00,8.69,0.00,0.84,0.00,2.72,11.31,0.56,1.19,2.09,4.97,9,15,1,0.0
0.02,0.25,0.00,0.00,0.00,0.00,0.02,0.09,1.67,0.16,0.00,0.00,0.00,0.00,2.17,0.00,0.21,0.00,0.68,11.31,0.64,0.80,3.36,3.55,10,5,0,0.0
0.01,0.06,0.00,0.00,0.00,1.00,1.00,1.02,4.42,0.04,0.00,0.00,0.00,0.00,4.54,0.00,1.05,0.00,3.97,13.05,1.66,1.70,2.06,3.70,6,18,1,12.3
0.00,0.03,0.00,0.00,0.00,3.50,1.50,1.51,6.21,0.02,1.00,0.00,0.00,0.00,6.27,0.00,2.53,0.00,14.29,12.46,4.83,0.85,1.90,3.08,6,17,0,7.2
0.00,0.01,0.00,0.00,0.00,1.38,0.88,0.38,3.55,0.00,0.25,0.00,0.00,0.00,1.57,0.00,2.13,0.00,7.17,12.46,4.42,1.42,8.05,1.55,5,1,1,0.0
0.00,0.00,0.00,0.00,0.00,0.69,0.44,0.19,1.78,0.00,0.12,0.00,0.00,0.00,0.78,0.00,1.07,0.00,3.59,12.11,5.21,2.71,3.25,2.19,5,8,0,4.4
0.00,0.00,0.00,0.00,0.00,1.34,3.22,0.09,2.89,0.00,0.06,0.00,0.00,0.00,4.39,0.00,1.53,0.00,6.19,11.73,3.60,1.36,1.82,4.27,6,14,0,2.5
0.00,0.00,1.00,0.00,0.00,2.34,2.80,3.02,2.72,0.00,0.02,0.00,0.00,0.00,4.10,0.00,1.88,0.00,2.70,11.21,0.90,1.34,3.88,3.16,7,5,0,0.0
0.00,0.00,0.50,0.00,0.00,1.17,1.40,1.51,1.36,0.00,0.01,0.00,0.00,0.00,2.05,0.00,0.94,0.00,1.35,11.0,0.45,1.67,2.38,0.92,7,18,1,0.4
0.00,0.00,0.25,0.00,0.00,1.58,1.70,0.76,0.68,0.00,0.00,0.00,0.00,0.00,2.02,0.00,0.47,0.00,1.07,11.41,1.23,1.83,1.61,1.44,6,11,0,3.4
0.00,0.00,0.12,0.00,0.00,0.79,2.85,1.38,1.34,0.00,0.00,0.00,0.00,0.00,2.01,0.00,0.24,0.00,3.94,11.01,2.61,1.92,3.42,2.41,8,12,1,0.9
0.00,0.00,0.06,0.00,0.00,1.40,1.43,0.69,1.67,0.00,0.00,0.00,0.00,0.00,3.01,0.00,1.12,0.00,2.87,11.27,1.31,1.96,5.00,1.54,8,1,0,2.2
0.50,0.00,0.01,0.00,0.00,1.42,0.93,1.34,3.21,0.00,0.00,0.00,0.00,0.00,2.38,0.00,0.39,0.00,5.41,12.48,1.16,0.74,2.55,2.13,6,4,1,0.0
0.25,0.00,0.00,0.00,0.00,0.71,0.46,0.67,1.60,0.00,0.00,0.00,0.00,0.00,1.19,0.00,0.19,0.00,2.70,11.6,1.58,0.37,1.30,1.49,8,18,0,3.8
1.03,0.50,0.00,0.00,0.00,2.84,0.56,0.58,3.20,0.00,0.00,0.00,0.00,0.00,6.65,0.00,3.27,0.00,8.39,11.65,2.70,0.30,2.98,1.69,6,2,0,3.9
1.26,0.13,0.00,0.00,0.00,1.71,0.64,1.15,5.30,0.00,1.00,0.00,0.00,0.00,6.66,0.00,2.82,0.00,19.75,12.25,3.67,1.57,0.39,1.63,5,15,1,5.3
0.31,1.03,0.00,0.00,0.00,1.43,4.66,1.79,8.83,0.00,0.25,0.00,0.00,1.00,8.17,0.00,1.20,0.00,11.09,12.05,0.92,2.39,5.17,0.83,7,3,0,0.0
0.16,0.52,0.00,0.00,0.00,0.71,2.33,0.89,4.41,0.00,0.13,0.00,0.00,0.50,4.08,0.00,0.60,0.00,5.54,11.23,1.46,2.20,0.70,1.69,7,16,0,0.1
0.08,0.26,0.00,0.00,0.00,1.36,1.16,0.45,2.21,0.00,0.06,0.00,0.00,0.25,5.04,0.00,1.30,0.00,2.87,0.0,1.73,2.10,5.44,4.86,6,12,1,12.1
0.04,0.13,0.00,0.00,0.00,2.68,0.58,1.22,3.10,0.00,1.03,0.00,0.00,0.12,6.52,0.00,3.65,0.00,13.54,0.0,1.86,1.05,1.39,2.84,7,4,0,2.6
0.02,0.06,0.00,0.00,0.00,2.34,1.29,1.61,5.55,0.00,0.52,0.00,0.00,0.06,11.26,0.00,2.83,0.00,9.37,0.0,0.93,3.52,2.15,1.67,6,8,1,15.8
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.0,0.79,0.42,0.69,1.51,1,13,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.0,1.39,1.21,4.69,3.69,3,12,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.0,1.35,3.30,2.51,3.03,4,3,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.0,0.84,2.33,2.83,2.82,4,19,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,9.20,3.82,2.71,2.58,1.53,2.35,5,12,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.50,0.00,0.50,0.00,4.60,3.32,2.35,2.29,3.49,2.33,5,4,1,3.5
0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.25,0.00,0.00,0.00,1.25,0.00,2.25,0.00,5.80,3.32,2.18,2.15,2.08,1.50,5,8,1,0.0
0.00,0.00,0.00,0.00,0.00,0.25,1.00,1.25,2.25,0.00,0.06,0.00,0.00,0.00,2.31,0.00,2.56,0.00,6.85,3.95,1.04,2.54,1.23,2.66,5,18,1,4.3
0.00,0.00,0.00,0.00,0.00,3.12,1.50,3.62,6.12,0.00,0.03,0.00,0.00,0.00,7.16,0.00,2.28,0.00,7.72,3.53,0.52,1.27,1.08,1.19,5,14,0,1.3
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.0,0.00,0.00,0.00,0.00,5,16,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.18,3.00,1.00,2.50,2.50,3,9,1,-0.5
0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.25,4.27,2.25,0.75,1.38,2.00,3,11,1,2.2
0.00,0.00,0.00,0.00,0.00,1.50,1.00,0.00,3.25,0.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00,0.00,2.08,3.96,1.12,0.38,2.50,0.44,4,3,0,0.3
0.00,0.00,0.00,0.00,0.00,1.75,0.50,1.00,1.62,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.50,0.00,1.34,3.96,0.56,1.19,2.09,4.97,9,15,1,0.0
0.00,0.00,0.00,0.00,0.00,0.88,0.25,0.50,0.81,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.25,0.00,0.67,3.96,1.28,1.59,0.80,3.38,9,20,0,0.0
0.00,0.00,0.00,0.00,0.00,0.44,0.12,0.25,0.41,0.00,0.00,0.00,0.00,0.00,0.62,0.00,0.12,0.00,0.33,3.96,0.64,0.80,3.36,3.55,10,5,0,0.0
0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.02,0.00,0.04,3.96,4.83,0.85,1.90,3.08,6,17,0,0.0
0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.01,3.96,4.42,1.42,8.05,1.55,5,1,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.20,3.47,3.60,1.36,1.82,4.27,6,14,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.10,3.27,1.80,2.68,3.20,2.68,5,11,1,-0.3
0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,-0.25,3.27,0.90,1.34,3.88,3.16,7,5,0,0.0
0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.00,0.00,-0.12,3.27,0.45,1.67,2.38,0.92,7,18,1,0.0
0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,-0.06,3.27,1.23,1.83,1.61,1.44,6,11,0,0.0
0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,-0.03,2.56,2.61,1.92,3.42,2.41,8,12,1,-3.3
0.00,1.00,0.00,0.00,0.00,1.06,0.00,0.00,0.08,0.00,0.00,0.00,0.00,1.00,1.08,0.00,0.00,0.00,-3.32,2.56,1.31,1.96,5.00,1.54,8,1,0,0.0
0.00,0.50,0.00,0.00,0.00,0.53,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.50,0.54,0.00,0.00,0.00,-1.66,2.56,0.65,0.98,1.75,2.50,7,14,1,0.0
0.00,0.25,0.00,0.00,0.00,0.27,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.25,0.27,0.00,0.00,0.00,-0.83,2.56,2.33,1.49,2.78,2.32,8,7,0,0.0
0.00,0.12,0.00,0.00,0.00,0.13,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.12,0.13,0.00,0.00,0.00,-0.41,2.56,1.16,0.74,2.55,2.13,6,4,1,0.0
0.00,0.03,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,-0.10,2.56,0.79,1.19,0.18,3.20,5,20,1,0.0
0.00,0.02,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,-0.05,2.56,1.40,0.59,3.52,2.53,4,12,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,2.56,1.35,3.15,3.07,1.28,5,19,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,2.56,1.84,2.79,1.41,0.52,7,5,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,2.56,0.92,2.39,5.17,0.83,7,3,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,2.56,1.46,2.20,0.70,1.69,7,16,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.0,1.73,2.10,5.44,4.86,6,12,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.30,0.0,0.93,3.52,2.15,1.67,6,8,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.0,1.58,0.06,0.43,0.38,11,7,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.38,1.79,2.03,4.98,1.56,8,11,1,-0.5
0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,1.38,1.89,1.01,2.67,4.53,7,18,0,0.0
0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,1.38,2.99,2.13,2.18,1.79,7,10,1,0.0
0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,1.38,4.49,1.06,3.01,1.58,7,1,0,0.0
0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,1.38,4.25,3.53,0.63,2.02,8,16,1,0.0
0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.38,2.12,2.77,4.06,1.26,9,2,0,0.0
0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,1.38,1.06,2.38,0.82,3.26,9,16,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,1.38,1.53,3.19,1.71,0.68,9,11,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,1.38,1.77,2.60,2.92,1.28,9,6,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,0.00,0.00,0.00,8,12,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,2.00,1.00,0.00,1.00,2,19,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.94,2.09,3.50,2.31,4,11,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,2.22,0.19,0.05,1.71,1,20,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,4.11,1.10,0.71,1.78,1,10,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,8.05,1.55,4.42,1.42,1,5,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,3.01,3.89,1.60,2.04,2,15,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,3.25,2.47,2.16,1.27,2,9,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,2.63,2.24,6.02,0.33,3,1,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,1.31,2.12,5.40,0.83,3,7,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.66,4.06,0.79,3.40,3,16,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,1.33,3.03,3.05,6.36,3,18,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,2.66,1.51,1.55,2.06,3,13,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,2.33,0.76,3.28,2.09,2,3,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,3.17,0.38,1.08,2.18,3,7,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,1.58,0.19,1.65,1.56,3,16,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,2.79,1.09,3.04,5.05,3,12,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,1.40,2.55,2.32,3.52,3,6,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,1.35,0.64,0.72,4.13,3,14,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,4.67,1.32,0.76,4.33,3,20,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,4.34,1.66,1.84,3.21,3,10,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.33,0.0,3.95,1.43,2.48,1.02,2,5,0,0.0
0.00,0.25,0.00,0.00,0.00,6.50,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.12,0.00,-1.86,2.29,1.07,6.21,1.42,2.41,20,17,1,7.3
1.00,0.12,0.00,0.00,0.00,5.25,0.00,0.12,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,2.56,0.00,6.37,3.74,1.53,4.11,1.27,3.03,20,19,0,10.0
0.25,0.03,1.00,0.00,0.00,5.81,0.00,0.03,2.75,0.00,0.50,0.00,0.00,0.00,1.00,0.00,2.14,0.00,1.59,1.12,0.88,2.53,4.63,1.20,20,1,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.28,2.76,1.67,1.63,12,16,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,2.14,3.38,2.61,0.69,11,12,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,3.07,2.69,1.40,2.87,12,14,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.53,2.35,2.71,2.58,12,5,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.77,2.17,2.16,2.99,13,7,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.88,2.09,2.03,2.28,12,14,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.44,1.04,3.35,1.82,12,7,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.0,2.36,3.58,1.50,1.29,9,6,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.0,1.09,3.90,2.27,2.26,10,13,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.0,0.14,3.74,1.88,3.02,13,18,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.0,0.07,1.87,1.77,2.15,13,10,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.0,0.03,2.93,1.85,2.77,13,3,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.0,0.00,0.00,0.00,0.00,14,10,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.0,0.00,1.00,2.00,1.00,19,2,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.0,5.50,5.25,2.50,1.50,15,5,1,0.0
