PlayerID,Year,Round,Team,A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,pos,price,proGoals,consGoals,advPG,advCG,teamPos,advPos,home,realScore
37655,2016,6,Figueirense,0.00,1.00,0.00,0.00,0.00,2.68,1.42,1.66,2.41,0.30,1.14,0.00,0.00,0.21,5.35,0.00,0.00,0.00,8.94,ata,12.55,1.53,0.83,1.42,2.48,15,17,0,0.8
37655,2016,7,Figueirense,0.00,0.30,0.00,0.00,0.00,2.80,1.43,2.50,2.72,0.09,0.34,0.00,0.00,2.06,3.60,0.00,0.00,0.00,3.48,ata,14.07,0.46,1.25,1.54,2.15,12,6,1,7.2
37655,2016,9,Figueirense,0.00,0.03,0.00,0.00,0.00,0.85,0.13,0.22,0.54,0.01,0.33,0.00,0.00,0.19,0.62,0.00,0.00,0.00,2.47,ata,12.45,0.34,1.11,2.94,0.39,12,2,1,-0.5
37655,2016,11,Figueirense,0.00,0.30,0.00,0.00,0.00,1.28,0.01,0.32,0.05,0.30,0.03,0.00,0.00,0.92,0.96,0.00,0.30,0.00,0.07,ata,11.74,0.93,0.70,1.58,1.86,14,19,1,-1.7
37655,2016,12,Figueirense,0.00,0.09,0.00,0.00,0.00,2.38,1.00,1.10,1.01,0.09,0.01,0.00,0.00,4.28,3.29,0.00,0.09,0.00,-1.68,ata,11.35,0.28,0.21,1.94,2.15,15,1,0,-1.7
37655,2016,14,Figueirense,0.00,0.31,0.00,0.00,0.00,0.51,0.09,0.70,0.69,0.01,0.00,0.00,0.00,0.98,0.90,0.00,0.01,0.00,-0.66,ata,12.39,1.03,2.22,1.95,0.84,17,3,0,5.1
37655,2016,15,Figueirense,0.00,0.09,0.00,0.00,0.00,0.15,0.03,1.21,1.21,0.00,0.00,0.00,0.00,0.30,4.27,0.00,3.00,0.00,4.90,ata,13.73,1.31,2.67,0.30,3.22,16,13,1,10.1
37655,2016,16,Figueirense,0.00,0.03,0.00,0.00,0.00,2.05,3.01,1.36,3.36,0.00,1.00,0.00,0.00,0.09,8.28,0.00,0.90,0.00,11.57,ata,11.8,1.39,1.80,2.03,1.01,18,2,0,-0.6
37655,2016,17,Figueirense,0.00,0.01,0.00,0.00,0.00,5.61,2.90,0.41,4.01,0.00,0.30,0.00,0.00,2.03,4.48,0.00,0.27,0.00,2.87,ata,11.21,1.42,1.54,2.38,3.37,15,16,1,-3.3
37655,2016,20,Figueirense,0.00,0.00,0.09,0.00,0.00,0.24,0.08,0.01,0.20,0.00,0.01,0.00,0.00,0.05,0.12,0.00,0.10,0.00,-0.22,ata,10.95,1.73,1.94,1.67,3.35,17,9,0,-2.0
37655,2016,21,Figueirense,0.00,0.00,0.03,0.00,0.00,4.07,0.02,0.00,1.06,0.00,0.00,0.00,0.00,1.02,0.04,0.00,0.03,0.00,-2.07,ata,13.29,0.52,2.58,2.67,2.56,18,16,1,10.1
37655,2016,22,Figueirense,0.00,0.00,0.01,0.00,0.00,3.22,5.01,1.00,1.32,1.00,0.00,0.00,0.00,0.30,1.01,0.00,1.01,0.00,9.48,ata,12.75,1.16,2.77,1.93,2.10,18,5,0,5.9
37655,2016,23,Figueirense,0.00,0.00,0.00,0.00,0.00,3.97,1.50,1.30,0.40,0.30,1.00,0.00,0.00,2.09,1.30,0.00,0.30,0.00,8.74,ata,11.43,1.35,0.83,1.02,0.42,17,9,1,-1.3
37655,2016,27,Figueirense,0.00,0.00,0.00,0.00,0.00,0.14,0.01,0.04,0.06,0.00,0.01,0.00,0.00,0.07,0.01,0.00,0.00,0.00,0.04,ata,10.31,0.73,2.88,2.63,3.52,16,19,1,-5.5
37655,2016,28,Figueirense,0.00,1.00,0.00,0.00,0.00,6.04,0.00,0.01,3.02,0.00,0.00,0.00,0.00,4.02,0.00,0.00,0.00,0.00,-5.49,ata,10.26,3.22,1.86,1.05,3.46,17,18,0,-4.2
37655,2016,29,Figueirense,0.00,1.30,0.00,0.00,0.00,7.81,1.00,0.00,3.91,0.00,0.00,0.00,0.00,2.21,4.00,0.00,0.00,0.00,-5.85,ata,11.42,0.97,1.56,2.11,0.33,18,7,1,2.8
37655,2016,30,Figueirense,0.00,0.39,0.00,0.00,0.00,2.34,0.30,3.00,1.17,0.00,0.00,0.00,0.00,2.66,1.20,0.00,1.00,0.00,1.05,ata,10.46,0.29,1.47,1.03,1.19,18,13,0,-1.4
