PlayerID,Year,Round,Team,A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,pos,price,proGoals,consGoals,advPG,advCG,teamPos,advPos,home,realScore
68925,2016,31,Atlético-MG,0.00,0.20,0.00,0.00,0.00,6.03,1.07,1.78,5.81,0.00,0.00,0.00,0.00,0.01,11.15,0.00,6.83,2.38,21.98,zag,18.42,8.69,3.71,5.41,1.69,3,5,0,6.7
68925,2017,7,Atlético-MG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,zag,9.42,2.56,4.17,1.97,6.74,17,20,1,-2.1
68925,2017,8,Atlético-MG,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,1.00,0.00,-2.10,zag,9.1,2.05,4.34,4.35,3.17,15,14,0,-1.4
68925,2017,9,Atlético-MG,0.00,0.80,0.00,0.00,0.00,1.80,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,7.80,0.00,0.80,0.00,-3.08,zag,9.5,3.64,4.47,4.24,6.77,16,17,1,1.9
68925,2017,11,Atlético-MG,0.00,0.51,0.00,0.00,0.00,4.35,0.00,0.00,4.51,0.00,0.00,0.00,0.00,0.00,5.79,0.00,1.31,0.00,-0.45,zag,8.93,4.93,4.46,5.25,4.25,8,13,1,0.0
68925,2017,17,Atlético-MG,0.00,0.13,0.00,0.00,0.00,1.14,0.00,0.00,1.18,0.00,0.00,0.00,0.00,0.00,1.52,0.00,0.34,0.00,-0.12,zag,9.23,4.96,6.66,4.91,10.11,10,17,0,5.6
68925,2017,18,Atlético-MG,0.00,1.11,0.00,0.00,0.00,2.91,0.00,0.00,1.95,0.00,0.00,0.00,0.00,0.00,2.21,0.00,2.28,1.00,5.51,zag,8.54,5.97,5.33,6.20,2.36,11,1,1,0.4
68925,2017,20,Atlético-MG,0.00,1.51,0.00,0.00,0.00,4.26,0.00,0.80,3.65,0.00,0.00,0.00,0.00,0.00,1.42,0.00,2.26,0.64,3.84,zag,9.2,3.82,7.01,6.11,7.43,11,7,1,5.1
68925,2017,21,Atlético-MG,0.00,1.21,0.00,0.00,0.00,4.41,0.00,0.64,5.92,0.00,0.00,0.00,0.00,0.00,4.13,0.00,1.80,1.51,8.17,zag,8.67,5.06,5.61,5.86,4.52,13,8,0,2.4
68925,2017,22,Atlético-MG,0.00,0.97,0.00,0.00,0.00,3.53,0.00,0.51,6.73,0.00,0.00,0.00,0.00,0.00,4.31,0.00,2.44,1.21,8.94,zag,8.7,5.05,6.49,4.79,4.42,10,13,0,1.9
68925,2017,23,Atlético-MG,0.00,0.77,0.00,0.00,0.00,2.82,0.00,0.41,6.39,0.00,0.00,0.00,0.00,0.00,4.45,0.00,2.96,0.97,9.05,zag,8.18,6.04,6.19,8.41,6.79,11,4,1,-0.9
68925,2017,24,Atlético-MG,0.00,1.62,0.00,0.00,0.00,4.26,1.00,2.33,6.11,0.00,0.00,0.00,0.00,1.00,4.56,0.00,2.36,0.77,6.34,zag,8.76,5.83,5.95,3.75,3.70,10,13,0,2.8
68925,2017,25,Atlético-MG,0.00,1.29,0.00,0.00,0.00,5.41,0.80,2.86,4.89,0.00,0.00,0.00,0.00,0.80,4.65,0.00,3.89,0.62,7.87,zag,9.11,5.66,5.76,6.15,6.24,11,16,1,4.7
68925,2017,26,Atlético-MG,0.00,1.04,0.00,0.00,0.00,4.33,0.64,2.29,8.91,0.00,0.00,0.00,0.00,0.64,7.72,0.00,5.11,0.50,11.00,zag,9.1,5.53,7.61,6.29,4.60,9,8,0,3.6
68925,2017,30,Atlético-MG,0.00,0.42,0.00,0.00,0.00,2.28,0.26,0.94,3.65,0.00,0.00,0.00,0.00,0.26,4.70,0.00,2.09,0.71,6.35,zag,8.3,6.73,6.92,5.79,3.87,10,5,0,0.2
68925,2017,31,Atlético-MG,0.00,1.34,0.00,0.00,0.00,1.83,0.21,0.75,3.92,0.00,0.00,0.00,0.00,0.21,3.76,0.00,2.68,0.57,5.28,zag,8.88,8.38,6.53,7.59,5.79,10,6,1,4.2
