A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,price,proGoals,consGoals,realScore
0.00,0.27,0.00,0.00,0.00,2.82,1.32,2.94,5.03,0.00,0.06,0.00,0.00,3.88,4.20,0.00,3.52,0.00,10.25,2.07,2.03,0.5
0.00,0.13,0.00,0.00,0.00,1.41,0.66,1.47,5.52,0.00,0.03,0.00,0.00,1.94,11.10,0.00,2.76,0.00,11.99,2.03,3.01,11.2
0.00,0.07,0.00,0.00,0.00,1.71,0.33,3.73,4.76,0.00,1.02,0.00,0.00,1.97,7.55,0.00,2.38,0.00,11.73,4.02,5.51,8.2
0.00,0.03,0.00,0.00,0.00,0.85,0.16,2.87,2.38,0.00,1.51,0.00,0.00,1.99,3.78,0.00,1.19,0.00,11.45,3.01,3.75,5.7
0.00,0.02,0.00,0.00,0.00,4.43,0.08,1.43,1.19,0.00,1.75,0.00,0.00,0.99,2.89,0.00,0.60,0.00,10.37,2.50,3.88,-0.3
0.00,0.01,0.00,0.00,0.00,3.21,0.04,0.72,1.59,0.00,0.88,0.00,0.00,0.50,2.44,0.00,0.30,0.00,10.25,1.25,3.94,-0.9
0.00,0.00,0.00,0.00,0.00,3.61,1.02,1.36,2.80,0.00,0.44,0.00,0.00,4.25,3.22,0.00,0.15,0.00,11.0,1.63,6.97,3.9
1.00,1.00,0.00,0.00,0.00,3.80,1.51,1.68,1.40,0.00,0.22,0.00,0.00,2.12,6.61,0.00,1.07,0.00,13.53,1.81,3.48,18.1
0.50,0.50,0.00,0.00,0.00,5.90,2.76,0.84,2.70,0.00,2.11,0.00,0.00,1.06,5.31,0.00,1.54,0.00,12.48,2.91,2.74,10.6
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.98,0.25,0.03,-0.5
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.55,0.00,3.00,11.8
1.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00,4.00,0.00,1.00,0.00,0.00,2.00,7.00,0.00,0.00,0.00,9.18,2.00,3.50,-2.4
0.50,0.00,0.00,0.00,0.00,4.50,0.00,1.00,5.00,0.00,0.50,0.00,0.00,1.00,11.50,0.00,0.00,0.00,16.28,1.00,2.75,22.7
0.12,0.00,0.00,0.00,0.00,1.62,0.00,0.75,2.75,0.50,1.12,0.00,0.00,1.25,4.38,0.00,1.00,0.00,13.38,3.25,0.69,0.3
0.06,1.00,0.00,0.00,0.00,3.81,0.00,0.38,3.38,0.25,0.56,0.00,0.00,0.62,4.19,0.00,2.50,0.00,13.81,2.62,2.34,3.6
0.03,1.50,0.00,0.00,0.00,4.91,0.00,0.19,1.69,0.12,1.28,0.00,0.00,0.31,5.09,0.00,1.25,0.00,12.2,2.31,2.17,-2.0
0.01,0.88,0.00,0.00,0.00,1.23,0.00,0.05,2.42,0.03,0.32,0.00,0.00,0.58,3.77,0.00,0.31,0.00,12.35,2.58,0.54,0.0
0.00,0.22,0.00,0.00,0.00,0.81,1.00,0.51,0.61,0.01,0.08,0.00,0.00,1.14,2.94,0.00,0.08,0.00,12.82,1.64,0.64,4.1
0.00,1.11,0.00,0.00,0.00,1.40,2.50,1.26,7.30,0.00,0.04,0.00,0.00,2.57,2.47,0.00,1.04,0.00,11.73,0.82,1.32,-1.8
0.00,1.55,0.00,0.00,0.00,1.70,1.25,0.63,4.65,0.00,0.02,0.00,0.00,1.29,6.24,0.00,1.52,0.00,11.95,1.41,1.66,0.4
0.00,0.22,0.00,0.00,0.00,0.11,0.33,0.16,0.54,0.00,0.00,0.00,0.00,0.08,1.64,0.00,0.22,0.00,11.11,1.59,0.85,-1.5
0.00,0.14,0.00,0.00,0.00,0.38,0.27,0.01,0.41,0.00,0.00,0.00,0.00,0.01,0.73,0.00,0.01,0.00,13.2,1.22,4.30,12.1
0.00,0.03,0.50,0.00,0.00,2.60,0.57,0.50,2.10,0.00,1.00,0.00,0.00,0.00,3.18,0.00,0.50,0.00,10.8,2.31,3.58,-2.2
0.00,0.02,0.25,0.00,0.00,2.30,1.28,1.25,6.05,0.00,0.50,0.00,0.00,0.00,9.59,1.00,0.25,0.00,12.08,2.15,1.79,5.5
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.00,0.00,-3.4
0.00,0.50,0.00,0.00,0.00,1.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.77,0.50,1.00,0.9
0.00,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.81,1.57,1.14,1.7
0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.50,0.00,1.44,2.39,1.29,4.1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.71,1.88,0.75,8.9
1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.09,3.94,0.37,-1.0
0.50,0.00,0.00,0.00,0.00,2.50,0.50,0.00,1.50,0.50,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.56,3.97,1.19,1.7
0.25,0.00,0.00,0.00,0.00,1.25,0.25,0.00,0.75,0.25,0.00,0.00,0.00,0.50,0.50,0.00,1.00,0.00,1.5,2.98,2.59,1.1
0.12,1.00,0.00,0.00,0.00,1.63,1.12,2.00,4.38,0.12,0.00,0.00,0.00,1.25,1.25,0.00,0.50,0.00,1.22,3.49,3.30,-0.5
0.06,0.50,0.00,0.00,0.00,1.81,0.56,1.00,2.19,0.06,0.00,0.00,0.00,0.62,0.63,0.00,0.25,0.00,1.05,3.75,3.65,-1.3
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.48,2.00,2.00,-3.6
0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,4.44,2.00,1.00,2.9
0.00,0.50,0.00,0.00,0.00,0.50,1.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,4.50,0.00,0.00,0.00,5.9,1.00,3.50,7.9
0.50,0.62,0.00,0.00,0.00,0.62,0.25,0.75,4.00,0.00,0.00,0.00,0.00,0.00,1.12,0.00,0.50,0.00,4.92,1.75,3.88,1.0
0.25,0.31,0.00,0.00,0.00,2.31,0.12,1.38,3.00,0.00,0.00,0.00,0.00,0.00,3.56,0.00,1.25,0.00,5.44,0.88,1.94,3.4
0.12,0.16,0.00,0.00,0.00,2.16,0.06,1.69,8.50,0.00,0.00,0.00,0.00,0.00,2.78,0.00,0.62,0.00,4.53,1.44,0.97,-1.6
0.03,0.54,0.00,0.00,0.00,2.54,0.02,0.42,2.62,0.00,0.00,0.00,0.00,0.00,3.20,0.00,1.16,0.00,4.86,0.86,1.24,1.2
0.02,1.27,0.00,0.00,0.00,2.27,1.01,0.21,7.31,0.00,0.00,0.00,0.00,0.00,2.60,0.00,0.58,0.00,4.82,0.43,2.62,1.0
0.01,0.63,0.00,0.00,0.00,2.13,1.50,1.11,5.66,0.00,0.00,0.00,0.00,0.00,5.30,0.00,0.29,0.00,4.13,0.21,4.31,-2.4
0.00,1.32,0.00,0.00,0.00,4.07,0.75,0.55,6.83,0.00,0.00,0.00,0.00,0.00,5.65,0.00,0.14,0.00,6.73,1.11,5.16,12.1
0.00,0.41,0.00,0.00,0.00,1.26,0.09,0.07,1.10,0.00,0.50,0.00,0.00,0.00,1.46,0.00,0.02,0.00,5.53,2.14,0.64,2.6
0.00,0.21,0.00,0.00,0.00,0.63,1.05,0.03,2.55,0.00,0.25,0.00,0.00,1.00,2.73,0.00,1.01,0.00,5.18,2.07,3.32,0.9
0.00,0.05,0.00,0.00,0.00,0.16,0.76,0.01,1.64,0.00,0.06,0.00,0.00,0.75,1.68,0.00,0.25,0.00,7.59,0.52,0.83,14.5
0.00,1.03,0.00,0.00,0.00,1.08,0.38,1.00,3.82,0.00,2.03,0.00,0.00,0.38,4.84,0.00,0.13,0.00,5.09,2.26,1.42,-1.9
0.00,1.51,0.00,0.00,0.00,2.54,1.19,0.50,3.91,0.00,1.02,0.00,0.00,0.19,5.42,0.00,0.06,0.00,5.68,2.13,2.71,1.8
0.00,0.76,0.00,0.00,0.00,1.27,0.60,2.25,2.95,0.00,0.51,0.00,0.00,0.09,8.71,0.00,1.03,0.00,5.15,3.06,3.35,-1.1
0.00,0.19,0.00,0.00,0.00,1.82,0.15,1.56,0.74,0.00,0.13,0.00,0.00,0.02,6.68,0.00,0.76,0.00,5.79,1.27,3.34,2.7
0.00,0.09,0.00,0.00,0.00,3.91,0.07,0.78,4.37,0.00,0.06,0.00,0.00,0.01,7.34,0.00,2.38,0.00,5.66,1.63,1.67,1.8
0.00,0.01,0.00,0.00,0.00,0.49,0.01,0.10,1.05,0.00,0.01,0.00,0.00,0.00,1.67,0.00,0.55,0.00,5.05,0.45,2.46,-1.0
0.00,0.01,0.00,0.00,0.00,0.24,0.00,0.05,1.52,0.00,0.00,0.00,0.00,0.00,5.83,0.00,0.27,0.00,5.16,1.23,3.23,0.2
0.00,0.50,0.00,0.00,0.00,1.06,0.00,0.51,0.38,0.00,0.00,0.00,0.00,0.00,2.96,0.00,1.07,0.00,5.89,0.81,2.81,4.4
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.19,0.00,0.00,0.2
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.62,0.00,0.00,1.1
0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,9.3,0.00,0.00,11.8
0.00,0.00,0.00,0.00,0.00,5.00,0.50,2.00,8.00,0.00,1.00,0.00,0.00,1.00,6.50,0.00,2.00,0.00,10.99,1.00,2.00,8.0
0.00,0.00,0.00,0.00,0.00,4.50,2.25,2.00,8.00,1.00,0.50,0.00,0.00,0.50,6.25,0.00,2.00,0.00,10.59,0.50,2.00,2.2
0.00,0.00,0.00,0.00,0.00,2.25,2.12,2.00,4.00,0.50,0.25,0.00,0.00,0.25,7.12,0.00,2.00,0.00,10.21,2.25,2.00,0.5
0.00,0.00,0.00,0.00,0.00,2.12,1.06,2.00,4.00,0.25,0.12,0.00,0.00,0.12,11.56,0.00,2.00,0.00,9.73,3.12,2.00,-0.6
0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.03,0.00,9.79,1.10,0.10,4.2
1.00,0.00,0.00,0.00,0.00,4.05,0.01,0.02,3.06,0.00,0.00,0.00,0.00,0.00,1.12,0.00,0.02,0.00,9.24,2.55,3.05,0.7
0.50,0.00,0.00,0.00,0.00,2.02,1.00,0.01,1.53,0.00,0.00,0.00,0.00,0.00,1.56,0.00,0.01,0.00,9.18,2.27,3.53,0.7
0.12,0.00,0.00,0.00,0.00,0.51,0.25,0.00,1.88,0.00,0.00,0.00,0.00,0.50,0.89,0.00,0.00,0.00,9.24,2.57,1.88,2.4
0.02,0.00,0.00,0.00,0.00,0.31,0.03,0.25,0.49,0.00,0.00,0.00,0.00,0.06,0.11,0.00,0.25,0.00,9.63,2.32,0.99,5.0
1.01,0.00,0.00,0.00,0.00,0.16,0.02,0.13,0.24,0.00,0.00,0.00,0.00,0.03,0.06,0.00,0.13,0.00,8.83,2.16,0.49,0.0
0.50,0.00,0.00,0.00,0.00,1.08,0.01,0.06,1.12,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.06,0.00,8.72,2.08,0.25,0.0
0.25,0.00,0.00,0.00,0.00,0.54,0.00,0.03,0.56,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.03,0.00,8.79,1.04,0.12,0.7
0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.06,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.61,1.16,1.00,1.8
0.00,0.00,0.00,0.00,0.00,2.00,0.50,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.50,0.00,8.41,2.29,2.25,0.4
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.5,2.25,2.50,-2.1
0.00,0.00,0.50,0.00,0.00,2.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,6.63,2.56,1.12,5.8
0.50,0.00,0.12,0.00,0.00,1.00,0.00,1.00,0.88,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.25,0.00,6.8,1.14,2.28,4.8
0.25,0.00,0.06,0.00,0.00,0.50,0.00,0.50,0.44,0.00,0.00,0.00,0.00,0.00,1.50,0.00,3.12,0.00,6.81,1.57,1.14,3.7
0.12,0.00,0.03,0.00,0.00,1.25,0.00,0.25,2.22,1.00,0.00,0.00,0.00,0.00,1.75,0.00,1.56,0.00,5.99,2.79,2.57,-0.8
0.06,0.00,0.02,0.00,0.00,1.62,0.00,0.12,1.11,0.50,0.00,0.00,0.00,0.00,1.88,0.00,0.78,0.00,6.11,2.39,1.29,0.5
0.01,0.00,0.00,0.00,0.00,0.20,0.00,0.02,0.39,0.06,0.00,0.00,0.00,0.00,0.23,0.00,0.10,0.00,6.79,1.05,4.66,4.9
1.00,0.00,0.00,0.00,0.00,1.10,0.00,0.01,2.19,0.03,0.00,0.00,0.00,0.00,2.12,0.00,0.05,0.00,5.57,2.52,2.33,-2.5
0.50,1.00,0.00,0.00,0.00,1.55,0.00,0.00,1.10,0.02,0.00,0.00,0.00,0.00,1.06,0.00,0.02,0.00,6.43,4.26,4.17,3.1
0.13,0.25,0.00,0.00,0.00,1.39,0.00,2.00,0.77,0.00,0.00,0.00,0.00,0.00,1.76,0.00,0.51,0.00,6.2,4.07,1.54,2.0
0.06,0.12,0.00,0.00,0.00,0.69,0.00,1.00,3.39,0.00,0.00,0.00,0.00,0.00,4.88,0.00,1.25,0.00,8.14,2.03,0.77,10.9
0.13,0.01,0.00,0.00,0.00,0.29,0.00,0.56,0.46,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.33,0.00,8.0,4.25,1.80,8.2
0.06,0.00,0.00,0.00,0.00,0.15,0.00,1.28,0.23,0.00,1.00,0.00,0.00,1.00,0.22,0.00,0.16,0.00,8.13,4.13,1.90,8.0
0.02,0.00,0.00,0.00,0.00,0.04,0.50,0.32,0.56,0.00,0.75,0.00,0.00,0.25,2.55,0.00,0.04,0.00,6.97,3.03,1.97,0.7
0.01,0.00,0.00,0.00,0.00,2.02,0.25,1.16,2.28,0.00,0.38,0.00,0.00,0.12,1.28,0.00,0.02,0.00,7.13,3.52,0.99,1.4
0.00,0.00,0.00,0.00,0.00,2.01,0.12,1.58,4.14,0.00,0.19,0.00,0.00,0.06,1.64,0.00,0.01,0.00,7.0,3.76,1.49,1.0
0.00,0.00,0.00,0.00,0.00,0.50,0.03,0.40,2.03,0.00,0.05,0.00,0.00,0.02,0.41,0.00,0.00,0.00,8.26,3.94,0.37,8.7
0.00,0.00,0.00,0.00,0.00,3.25,0.02,0.20,2.02,0.00,1.02,0.00,0.00,0.01,0.20,0.00,1.00,0.00,7.25,3.97,1.19,1.8
0.00,0.00,0.00,0.00,0.00,5.63,0.01,0.10,3.01,0.00,0.51,0.00,0.00,0.00,2.10,0.00,2.50,0.00,7.26,2.98,2.59,1.4
0.00,0.00,0.00,0.00,0.00,5.81,1.00,0.05,2.50,0.00,0.26,0.00,0.00,0.00,2.05,0.00,2.25,0.00,7.77,3.49,3.30,4.2
0.00,0.00,0.00,0.00,0.00,2.91,2.50,1.02,4.25,0.00,0.13,0.00,0.00,0.00,1.03,0.00,1.13,0.00,7.0,3.75,3.65,0.0
0.00,0.00,0.00,0.00,0.00,3.45,1.25,1.51,5.13,0.00,0.06,0.00,0.00,0.00,4.51,0.00,0.56,0.00,7.27,1.87,1.82,0.8
0.00,0.00,0.00,0.00,0.00,1.73,0.63,1.76,4.56,0.00,0.03,0.00,0.00,0.00,5.26,0.00,0.28,0.00,7.07,1.94,0.91,0.7
0.00,0.00,0.00,0.00,0.00,2.86,1.31,1.88,2.28,0.00,0.02,0.00,0.00,0.00,2.63,0.00,0.14,0.00,6.96,2.97,2.46,-0.5
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.8,1.00,0.00,21.1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.50,0.00,0.00,0.00,0.50,0.00,0.25,0.00,10.0,7.88,4.00,2.4
0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,2.00,0.00,0.25,0.00,0.00,0.00,1.25,0.00,1.12,0.00,9.14,4.94,2.00,-0.9
0.00,1.00,0.00,0.00,0.00,1.50,0.50,0.00,2.00,0.00,0.12,0.00,0.00,0.00,2.62,0.00,1.56,0.00,9.31,4.47,1.00,1.2
0.00,0.50,0.00,0.00,0.00,0.75,0.25,1.00,2.00,0.00,0.06,0.00,0.00,0.00,1.31,0.00,0.78,0.00,11.87,5.23,3.50,13.1
0.00,0.25,0.00,0.00,0.00,4.38,2.12,1.50,3.00,0.00,1.03,0.00,0.00,0.00,0.66,0.00,2.39,0.00,10.2,4.62,1.75,1.4
0.00,0.12,0.00,0.00,0.00,3.19,1.06,0.75,2.50,0.00,0.52,0.00,0.00,0.00,1.33,0.00,2.20,0.00,9.93,2.31,1.88,0.5
0.00,0.06,0.00,0.00,0.00,2.59,0.53,1.38,4.25,0.00,0.26,0.00,0.00,0.00,4.66,0.00,1.10,0.00,10.49,1.15,1.94,3.6
0.00,0.03,0.00,0.00,0.00,1.30,2.27,0.69,7.12,0.00,0.13,0.00,0.00,0.00,5.33,0.00,0.55,0.00,10.05,0.58,2.97,1.1
0.00,0.02,0.00,0.00,0.00,1.65,1.13,0.34,4.56,0.00,0.06,0.00,0.00,0.00,4.67,0.00,1.27,0.00,10.16,1.29,1.48,1.9
0.00,0.01,0.00,0.00,0.00,0.82,0.57,1.17,5.28,0.00,0.03,0.00,0.00,0.00,3.33,0.00,0.64,0.00,12.83,3.64,1.74,16.5
1.00,0.00,0.00,0.00,0.00,2.41,2.28,0.59,6.64,0.00,1.02,0.00,0.00,0.00,5.67,0.00,1.32,0.00,11.34,4.82,1.87,4.9
0.50,0.00,0.00,0.00,0.00,1.21,2.14,0.29,4.32,0.00,0.51,0.00,0.00,0.00,2.83,0.00,2.66,0.00,12.34,3.41,1.94,10.4
0.25,0.00,0.00,0.00,0.00,1.60,2.07,0.15,3.16,0.00,1.25,0.00,0.00,0.00,2.42,0.00,2.33,0.00,11.98,2.71,1.97,5.6
0.12,0.00,0.00,0.00,0.00,1.80,3.04,0.07,3.58,0.00,0.63,0.00,0.00,0.00,2.21,0.00,3.16,0.00,13.69,2.35,0.98,14.9
0.06,0.00,0.00,0.00,0.00,1.90,1.52,0.04,4.79,0.00,1.31,0.00,0.00,0.00,4.10,0.00,5.58,0.00,11.62,3.18,0.49,1.2
0.03,0.00,0.00,0.00,0.00,2.95,0.76,0.02,7.40,0.00,0.66,0.00,0.00,0.00,3.05,0.00,2.79,0.00,11.11,1.59,1.25,-0.3
0.01,0.00,0.00,0.00,0.00,1.24,0.19,0.00,4.35,0.00,0.16,0.00,0.00,0.50,3.76,0.00,0.70,0.00,12.02,0.40,0.31,4.8
0.00,0.00,0.00,0.00,0.00,3.62,1.09,2.00,7.17,0.00,0.08,0.00,0.00,0.25,2.88,0.00,1.35,0.00,12.54,0.20,1.16,7.3
0.00,0.00,0.00,0.00,0.00,1.81,0.55,5.00,8.59,0.00,0.04,0.00,0.00,1.12,4.44,0.00,2.67,0.00,11.75,0.10,1.58,2.4
0.00,0.00,0.00,0.00,0.00,1.45,0.64,1.75,4.15,0.00,0.01,0.00,0.00,0.28,1.61,0.00,0.67,0.00,11.81,1.02,0.89,2.4
0.00,0.00,0.00,0.00,0.00,1.73,0.32,2.88,4.07,0.00,0.01,0.00,0.00,0.14,4.81,0.00,1.33,0.00,10.94,0.51,1.45,-1.8
0.00,0.00,0.00,0.00,0.00,3.86,0.16,1.44,3.04,0.00,0.00,0.00,0.00,1.07,3.40,0.00,0.67,0.00,11.41,1.26,0.72,1.8
0.00,0.00,0.00,0.00,0.00,0.73,0.02,0.18,1.13,0.00,0.00,0.00,0.00,0.13,1.18,0.00,0.33,0.00,10.9,2.66,3.59,-0.1
0.00,0.00,0.00,0.00,0.00,3.37,0.01,1.09,2.56,0.00,0.00,0.00,0.00,0.07,1.59,0.00,0.17,0.00,10.46,4.33,2.80,-2.4
0.00,1.00,0.00,0.00,0.00,4.68,0.00,1.54,3.28,0.00,0.00,0.00,0.00,0.03,2.79,0.00,0.08,0.00,12.12,3.16,1.40,8.2
0.00,0.50,0.00,0.00,0.00,5.34,0.00,1.77,3.64,0.00,1.00,0.00,0.00,0.02,1.40,0.00,0.04,0.00,10.47,2.58,1.70,-2.2
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.05,0.13,0.01,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.2,0.03,0.50,1.4
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.46,0.00,0.00,0.9
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,3.14,0.50,0.50,0.0
0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.25,2.25,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,4.03,1.25,1.25,4.0
0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.12,2.12,1.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,3.08,0.62,1.62,-0.9
0.00,1.00,0.00,0.00,0.00,1.50,0.00,1.06,2.06,0.50,0.00,0.00,0.00,2.00,1.06,0.00,1.00,0.00,3.17,0.31,2.81,0.0
0.00,0.50,0.00,0.00,0.00,1.75,0.00,0.53,2.03,0.25,0.00,0.00,0.00,1.00,0.53,0.00,0.50,0.00,3.82,1.16,3.41,2.9
0.00,0.25,0.00,0.00,0.00,0.88,1.00,0.27,3.02,0.12,0.00,0.00,0.00,1.50,1.27,0.00,1.25,0.00,3.25,0.58,3.70,-0.4
0.00,1.12,0.00,0.00,0.00,3.44,0.50,0.13,1.51,0.06,0.00,0.00,0.00,0.75,1.63,0.00,2.62,0.00,3.35,1.29,2.85,0.5
0.00,0.56,0.00,0.00,0.00,3.72,0.25,0.07,3.75,0.03,0.00,0.00,0.00,1.38,4.82,0.00,2.31,0.00,3.55,0.64,2.43,1.4
0.00,0.04,0.00,0.00,0.00,0.23,0.02,0.00,0.23,0.00,0.00,0.00,0.00,0.09,0.43,0.00,0.27,0.00,3.25,0.92,0.78,0.0
0.00,0.02,0.00,0.00,0.00,0.12,0.01,0.00,0.12,0.00,0.00,0.00,0.00,0.04,0.21,0.00,0.13,0.00,3.92,0.46,0.39,3.6
0.00,0.01,0.00,0.00,0.00,1.06,1.00,0.00,1.06,0.00,0.00,0.00,0.00,1.02,1.11,0.00,2.07,0.00,2.74,0.23,1.19,-2.8
0.00,0.50,0.00,0.00,0.00,1.76,0.75,0.00,1.76,0.00,0.00,0.00,0.00,1.76,0.78,0.00,0.52,0.00,3.01,1.06,2.30,-0.5
0.00,0.03,0.00,0.00,0.00,0.11,0.05,0.00,0.11,0.00,0.00,0.00,0.00,0.23,0.05,0.00,0.03,0.00,5.29,2.69,1.64,12.2
1.00,0.02,0.00,0.00,0.00,0.06,2.02,1.00,4.06,0.00,0.00,0.00,0.00,0.12,3.02,0.00,2.02,0.00,3.44,3.35,1.82,0.5
0.25,0.00,0.00,0.00,0.00,0.01,0.51,0.25,1.51,0.00,0.00,0.00,0.00,0.03,0.76,0.00,0.50,0.00,3.38,1.34,1.96,0.5
0.12,0.00,0.00,0.00,0.00,0.01,0.25,0.13,0.76,0.00,0.00,0.00,0.00,0.01,4.38,0.00,1.25,0.00,4.69,0.67,1.98,7.4
0.06,0.00,0.00,0.00,0.00,1.00,0.13,2.06,4.38,0.00,0.00,0.00,0.00,0.01,4.19,0.00,3.63,0.00,3.8,1.33,2.99,1.7
0.03,0.00,0.00,0.00,0.00,1.50,1.06,2.03,5.19,0.00,0.00,0.00,0.00,2.00,2.09,0.00,1.81,0.00,3.84,1.67,2.49,2.0
0.01,0.00,0.00,0.00,0.00,0.88,0.77,0.51,4.30,0.00,0.00,0.00,0.00,2.00,0.52,0.00,0.45,0.00,3.31,0.42,2.62,-0.8
0.00,0.00,0.00,0.00,0.00,1.44,0.38,0.25,2.15,0.00,0.00,0.00,0.00,1.00,1.26,0.00,0.23,0.00,3.88,0.21,4.31,2.2
0.00,0.00,0.00,0.00,0.00,0.86,1.10,0.56,0.54,0.00,0.00,0.00,0.00,0.25,0.32,0.00,0.06,0.00,5.69,1.55,2.08,12.0
0.00,0.00,0.00,0.00,0.00,0.43,2.55,3.28,2.27,0.00,1.00,0.00,0.00,1.13,2.16,0.00,0.03,0.00,4.25,1.78,3.04,2.6
0.00,0.00,0.00,0.00,0.00,2.21,4.27,2.64,3.13,0.00,0.50,0.00,0.00,1.56,3.08,0.00,0.01,0.00,6.19,1.89,1.52,13.5
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.68,0.00,0.00,-2.0
0.00,0.50,0.00,0.00,0.00,0.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.2,1.00,0.00,5.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45,3.44,1.94,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.47,2.86,2.48,0.5
0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3.81,1.43,1.24,2.6
0.00,0.00,0.00,0.00,0.00,0.25,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.25,0.00,0.50,0.00,5.04,3.18,0.16,8.2
0.00,0.00,0.00,0.00,0.00,0.13,0.06,0.00,1.00,0.00,1.00,0.00,0.00,0.06,1.12,0.00,0.25,0.00,3.63,2.59,2.08,-0.5
0.00,0.00,0.00,0.00,0.00,1.06,0.03,0.00,0.50,0.00,0.50,0.00,0.00,0.03,0.56,0.00,0.12,0.00,4.35,2.29,2.04,3.6
